album,artist name,track name,min_played
Balas Perdidas,Morat,Besos En Guerra,82454
Boyfriend,Dove Cameron,Boyfriend,151579
ANTI,Rihanna,Needed Me,182137
La Trenza,Mon Laferte,Pa’ Dónde Se Fue,171711
YHLQMDLG,Bad Bunny,Soliá,159282
YHLQMDLG,Bad Bunny,Soliá,48692
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,TE MUDASTE,100031
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,TRELLAS,26749
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,LA DROGA,75975
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,120,161866
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,SORRY PAPI,198762
Callaita,Bad Bunny,Callaita,113081
Vete,Bad Bunny,Vete,398190
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,167424
Vete,Bad Bunny,Vete,100062
La Fórmula,Zion,More,26965
La Fórmula,Zion,More,58986
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,466133
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,172010
Time,Mr.Kitty,After Dark,277115
Vete,Bad Bunny,Vete,172615
Time,Mr.Kitty,After Dark,396848
Time,Mr.Kitty,After Dark,150445
La Fórmula,Zion,More,240733
La Fórmula,Zion,More,240733
La Fórmula,Zion,More,240733
La Fórmula,Zion,More,89851
Time,Mr.Kitty,After Dark,257264
Making Mirrors,Gotye,Somebody That I Used To Know,3221
Strange Trails,Lord Huron,The Night We Met,208211
Strange Trails,Lord Huron,The Night We Met,208211
Strange Trails,Lord Huron,The Night We Met,208211
Strange Trails,Lord Huron,The Night We Met,208211
Strange Trails,Lord Huron,The Night We Met,45804
Long Way Down,Tom Odell,Another Love,244360
The Road,Z.TAO,"Hello, Hello",158997
Everybody Wants to Rule the World,Pomplamoose,Everybody Wants to Rule the World,198267
Laugh Now Cry Later (feat. Lil Durk),Drake,Laugh Now Cry Later (feat. Lil Durk),261492
El Momento,Jowell & Randy,Sólo Por Ti,235466
The Road,Z.TAO,"Hello, Hello",77355
Hyperion,Gesaffelstein,Lost in the Fire (feat. The Weeknd),11122
The Road,Z.TAO,"Hello, Hello",409274
The Road,Z.TAO,"Hello, Hello",1044
The Road,Z.TAO,"Hello, Hello",882
The Road,Z.TAO,"Hello, Hello",6896
The Road,Z.TAO,"Hello, Hello",882
The Road,Z.TAO,"Hello, Hello",3459
To Let A Good Thing Die,Bruno Major,Nothing,162797
Long Way Down,Tom Odell,Another Love,76278
Time,Mr.Kitty,After Dark,259146
Time,Mr.Kitty,After Dark,140488
La Fórmula,Zion,More,110869
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,261216
AM,Arctic Monkeys,I Wanna Be Yours,43406
Fuzzybrain,Dayglow,Hot Rod,204014
The Getaway,Red Hot Chili Peppers,Dark Necessities,262
Fuzzybrain,Dayglow,Hot Rod,204014
The Getaway,Red Hot Chili Peppers,Dark Necessities,19697
Fuzzybrain,Dayglow,Hot Rod,204014
The Getaway,Red Hot Chili Peppers,Dark Necessities,657
Fuzzybrain,Dayglow,Hot Rod,394
Spirited Away - The Name Of Life - Main Theme,Geek Music,Spirited Away - The Name Of Life - Main Theme,1927
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,142035
Time,Mr.Kitty,After Dark,213
Time,Mr.Kitty,After Dark,286498
Time,Mr.Kitty,After Dark,73099
Los Dúo,Juan Gabriel,Así Fue,23617
Desde Andalucia,Isabel Pantoja,Asi Fue,9450
#willpower,will.i.am,Scream & Shout,6423
Time,Mr.Kitty,After Dark,344901
Time,Mr.Kitty,After Dark,342323
Time,Mr.Kitty,After Dark,236510
#willpower,will.i.am,Scream & Shout,333695
Desde Andalucia,Isabel Pantoja,Asi Fue,156678
Time,Mr.Kitty,After Dark,285805
Time,Mr.Kitty,After Dark,259146
Time,Mr.Kitty,After Dark,87875
El Efecto,Rauw Alejandro,El Efecto,217142
El Efecto,Rauw Alejandro,El Efecto,170707
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,153750
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,62816
Time,Mr.Kitty,After Dark,105646
Fuzzybrain,Dayglow,Hot Rod,23290
Sunflower,Rex Orange County,Sunflower,279049
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,122313
Vete,Bad Bunny,Vete,184521
Pony,Rex Orange County,Pluto Projector,448937
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,112460
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,227220
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,153750
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,2241
Time,Mr.Kitty,After Dark,1706
Vete,Bad Bunny,Vete,1023
Time,Mr.Kitty,After Dark,257100
PROVENZA,KAROL G,PROVENZA,204695
Balas Perdidas,Morat,Besos En Guerra,231532
Balas Perdidas,Morat,Besos En Guerra,231532
Balas Perdidas,Morat,Besos En Guerra,30612
Pony,Rex Orange County,Pluto Projector,267520
Pony,Rex Orange County,Pluto Projector,236558
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Vete,Bad Bunny,Vete,1957
Vete,Bad Bunny,Vete,192024
PROVENZA,KAROL G,PROVENZA,249500
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,2453
Parachutes,Coldplay,Yellow,266773
Parachutes,Coldplay,Yellow,73170
PROVENZA,KAROL G,PROVENZA,210200
PROVENZA,KAROL G,PROVENZA,62293
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,131477
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcángel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),113961
PROVENZA,KAROL G,PROVENZA,3242
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,12010
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,61632
Sunflower,Rex Orange County,Sunflower,144488
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,190774
Talk,Coldplay,Gravity,537031
Pony,Rex Orange County,Pluto Projector,267520
Pony,Rex Orange County,Pluto Projector,264367
Sunflower,Rex Orange County,Sunflower,252230
Panda,Almighty,Panda - Remix,8426
Las Leyendas Nunca Mueren,Anuel AA,North Carolina,39850
Talk,Coldplay,Gravity,349519
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,61323
Time,Mr.Kitty,After Dark,3459
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),261108
Views,Drake,Hotline Bling,0
Certified Lover Boy,Drake,Girls Want Girls (with Lil Baby),7174
Views,Drake,One Dance,120441
More Life,Drake,Teenage Fever,98893
Talk,Coldplay,Gravity,510
Talk,Coldplay,Gravity,5828
Talk,Coldplay,Gravity,375619
Little Wonders,Rob Thomas,Little Wonders,11572
Industry Plant,iann dior,Lately,131396
The SpongeBob SquarePants Movie-Music From The Movie and More,Tom Kenny,Now That We're Men,110080
Peligro,Reik,Creo en Ti,163333
Nuestra Canción (feat. Vicente García),Monsieur Periné,Nuestra Canción (feat. Vicente García),260080
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,BOOKER T,156430
Mad at Disney,salem ilese,Mad at Disney,136838
the masquerade,mxmtoon,unspoken words,246626
Fiesta Nacional (Mtv Unplugged),Los Auténticos Decadentes,Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged,249306
Harry Styles,Harry Styles,Sign of the Times,340706
Il Giorno Perfetto,Gianluca Grignani,Mi Historia Entre Tus Dedos,6505
Primer Dia de Clases,Mora,Primer Dia de Clases,0
Primer Dia de Clases,Mora,Primer Dia de Clases,120140
Primer Dia de Clases,Mora,Volando,15975
Primer Dia de Clases,Mora,Vacio,223351
Primer Dia de Clases,Mora,Vacio,117562
More Life,Drake,Teenage Fever,208027
Morena Cachetona,JOSEPE EL DEMENTE,Morena Cachetona,112593
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,149908
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,48413
Talk,Coldplay,Gravity,374526
Fuzzybrain,Dayglow,Hot Rod,204014
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,68743
DPM (De Pxta Madre),Kany García,DPM (De Pxta Madre),21597
Primer Dia de Clases,Mora,Vacio,207526
More Life,Drake,Teenage Fever,36245
Talk,Coldplay,Gravity,2240
More Life,Drake,Teenage Fever,210561
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,180520
Primer Dia de Clases,Mora,Vacio,0
Sunflower,Rex Orange County,Sunflower,116536
Sunflower,Rex Orange County,Sunflower,1811
Sunflower,Rex Orange County,Sunflower,162
Sunflower,Rex Orange County,Sunflower,162
Primer Dia de Clases,Mora,Vacio,510
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
Sunflower,Rex Orange County,Sunflower,252230
PROVENZA,KAROL G,PROVENZA,160387
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,220512
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,153750
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,23521
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,1741
Time,Mr.Kitty,After Dark,3181
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,71215
Vete,Bad Bunny,Vete,114660
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,183769
Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness,255153
Ultraviolence,Lana Del Rey,Brooklyn Baby,240256
Young And Beautiful,Lana Del Rey,Young And Beautiful,216618
"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) [Remix]",Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",15278
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],248413
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],4091
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),81060
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),218151
Donda,Kanye West,Praise God,232453
Donda,Kanye West,Praise God,124969
Stankonia,Outkast,Ms. Jackson,305409
Stankonia,Outkast,Ms. Jackson,213089
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),650
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),223097
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),237145
Sunflower,Rex Orange County,Sunflower,108278
Industry Plant,iann dior,Lately,1369
Fuzzybrain,Dayglow,Hot Rod,204014
mona lisa,mxmtoon,mona lisa,4233
Fuzzybrain,Dayglow,Hot Rod,204014
mona lisa,mxmtoon,mona lisa,4326
Fuzzybrain,Dayglow,Hot Rod,204014
mona lisa,mxmtoon,mona lisa,37762
Fuzzybrain,Dayglow,Hot Rod,204014
Fuzzybrain,Dayglow,Hot Rod,204014
Fuzzybrain,Dayglow,Hot Rod,204014
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,240071
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,41408
Donda,Kanye West,Praise God,104426
Young And Beautiful,Lana Del Rey,Young And Beautiful,184960
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),164463
More Life,Drake,Teenage Fever,3285
Vete,Bad Bunny,Vete,103274
Callaita,Bad Bunny,Callaita,183338
Callaita,Bad Bunny,Callaita,9152
Time,Mr.Kitty,After Dark,246434
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,152919
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),261378
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),217125
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],120853
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,75648
Ultraviolence,Lana Del Rey,Brooklyn Baby,251223
Primer Dia de Clases,Mora,Primer Dia de Clases,154349
Primer Dia de Clases,Mora,La Receta,87978
Primer Dia de Clases,Mora,Cuando Sera,0
Primer Dia de Clases,Mora,Tuyo,106056
Primer Dia de Clases,Mora,Cuando Sera,0
Primer Dia de Clases,Mora,Volando,159255
Primer Dia de Clases,Mora,Afuego,5632
Primer Dia de Clases,Mora,Pégate - Remix,10290
Primer Dia de Clases,Mora,Pégate - Remix,228723
Primer Dia de Clases,Mora,Fin del Mundo,10236
Talk,Coldplay,Gravity,300074
#willpower,will.i.am,Scream & Shout,12053
A Head Full of Dreams,Coldplay,Adventure of a Lifetime,245140
Parachutes,Coldplay,Yellow,128575
Donda,Kanye West,Praise God,131096
Illuminate,Shawn Mendes,There's Nothing Holdin' Me Back,228024
Wonder,Shawn Mendes,Look Up At The Stars,31924
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),618
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),4013
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965
Donda,Kanye West,Praise God,226652
Donda,Kanye West,Praise God,226652
Donda,Kanye West,Praise God,226652
Donda,Kanye West,Praise God,173494
Please Excuse Me for Being Antisocial,Roddy Ricch,The Box,196652
$ad Boyz 4 Life,Junior H,Por Dentro,127784
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),254765
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,227220
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,227220
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,227220
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,75688
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],133802
Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness,3242
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,177206
Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcángel,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),2794
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,153750
Una Noche en Medellín,Cris Mj,Una Noche en Medellín,113200
PROVENZA,KAROL G,PROVENZA,176769
Estadia,Omy de Oro,Estadia,165935
Súbelo,Anuel AA,Súbelo,239797
Súbelo,Anuel AA,Súbelo,474143
Afrodisíaco,Rauw Alejandro,Reloj,236116
VICE VERSA,Rauw Alejandro,La Old Skul,28757
Desesperados,Rauw Alejandro,Desesperados,1493
VICE VERSA,Rauw Alejandro,La Old Skul,34645
VICE VERSA,Rauw Alejandro,Sexo Virtual,33525
VICE VERSA,Rauw Alejandro,La Old Skul,161286
VICE VERSA,Rauw Alejandro,Cúrame,58427
Primer Dia de Clases,Mora,Pégate - Remix,241570
TRAP CAKE VOL. 2,Rauw Alejandro,MUSEO,30333
Súbelo,Anuel AA,Súbelo,72306
Donda,Kanye West,Praise God,2026
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),48278
DÁKITI,Bad Bunny,DÁKITI,188359
X 100PRE,Bad Bunny,Si Estuviésemos Juntos,1408
EL ÚLTIMO TOUR DEL MUNDO,Bad Bunny,TE MUDASTE,6570
YHLQMDLG,Bad Bunny,Una Vez,1813
No Me Conoce,Jhayco,No Me Conoce - Remix,3520
X 100PRE,Bad Bunny,Otra Noche en Miami,114858
X 100PRE,Bad Bunny,La Romana,143658
Balas Perdidas,Morat,No Se Va,0
Balas Perdidas,Morat,No Se Va,187305
VICE VERSA,Rauw Alejandro,La Old Skul,214857
A Head Full of Dreams,Coldplay,Adventure of a Lifetime,60586
VICE VERSA,Rauw Alejandro,La Old Skul,158519
Donda,Kanye West,Praise God,194453
Fuzzybrain,Dayglow,Hot Rod,44720
Fuzzybrain,Dayglow,Hot Rod,859
The Twilight Saga: Breaking Dawn - Part 1,Bruno Mars,It Will Rain,4876
Talk,Coldplay,Gravity,1044
Industry Plant,iann dior,Lately,131396
Estas Canciones Me Recuerdan a Ti,Marco Mares,Flaquita,18522
Clarity,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346
Heartbreak Weather,Niall Horan,Nice To Meet Ya,29097
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),859
Out Like a Light,The Honeysticks,Out Like a Light,789
Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),202626
Out Like a Light,The Honeysticks,Out Like a Light,256018
René,Residente,René,3499
Entren Los Que Quieran,Calle 13,La Vuelta Al Mundo,234133
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Daft Punk,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],200949
Súbelo,Anuel AA,Súbelo,173802
Estadia,Omy de Oro,Estadia,307576
Afrodisíaco,Rauw Alejandro,Reloj,183814
El Efecto,Rauw Alejandro,El Efecto,7786
VICE VERSA,Rauw Alejandro,Cúrame,16106
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,5717
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,99609
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,123194
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,170762
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,170762
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,152456
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,227220
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,259061
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,178992
VICE VERSA,Rauw Alejandro,Cúrame,164705
VICE VERSA,Rauw Alejandro,Cúrame,157261
Súbelo,Anuel AA,Súbelo,221866
everything i wanted,Billie Eilish,everything i wanted,245425
everything i wanted,Billie Eilish,everything i wanted,53522
dont smile at me,Billie Eilish,hostage,229425
dont smile at me,Billie Eilish,hostage,105575
dont smile at me,Billie Eilish,COPYCAT,194711
dont smile at me,Billie Eilish,COPYCAT,0
everything i wanted,Billie Eilish,everything i wanted,242490
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,98290
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),235705
everything i wanted,Billie Eilish,everything i wanted,120952
dont smile at me,Billie Eilish,hostage,7639
Donda,Kanye West,Praise God,226652
Donda,Kanye West,Praise God,226652
Donda,Kanye West,Praise God,226652
Donda,Kanye West,Praise God,52244
Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness,102581
Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness,265427
When The Sun Goes Down,Selena Gomez & The Scene,Love You Like A Love Song,58202
When The Sun Goes Down,Selena Gomez & The Scene,Love You Like A Love Song,130246
Fine Line,Harry Styles,Golden,208906
Lo Que Siempre Soñamos Ser,Sandoval,A quien tú decidiste amar,229760
The New Abnormal,The Strokes,Not The Same Anymore,337333
An Evening With Silk Sonic,Bruno Mars,Leave The Door Open,242096
Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness,221800
PRISM,Katy Perry,Birthday,215042
Born To Die - The Paradise Edition,Lana Del Rey,Summertime Sadness,512
Born To Die - The Paradise Edition,Lana Del Rey,Video Games,235548
everything i wanted,Billie Eilish,everything i wanted,63829
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),428495
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),208219
Tu No Metes Cabra,Bad Bunny,Tu No Metes Cabra,6314
Súbelo,Anuel AA,Súbelo,69200
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),176085
Súbelo,Anuel AA,Súbelo,218560
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),14620
Certified Lover Boy,Drake,Way 2 Sexy (with Future & Young Thug),257604
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),141845
Balas Perdidas,Morat,No Se Va,47474
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,330955
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,19328
Balas Perdidas,Morat,Cuando Nadie Ve,188408
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),122069
Balas Perdidas,Morat,Cuando Nadie Ve,981
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),1471
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,389090
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,240560
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,200711
everything i wanted,Billie Eilish,everything i wanted,5247
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,264842
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,112734
Medusa,Jhayco,Medusa,238653
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),1151
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,206106
Llamada Perdida,Morat,Llamada Perdida,166333
Llamada Perdida,Morat,Llamada Perdida,11009
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),427113
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),214692
Estadia,Omy de Oro,Estadia,77311
Vete,Bad Bunny,Vete,192024
Vete,Bad Bunny,Vete,109596
Coronao Now,El Alfa,Coronao Now,0
Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],El Alfa,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],267662
Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],El Alfa,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],8984
Vibra Latina,El Alfa,Suave,92928
El Androide,El Alfa,Singapur,18176
Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],El Alfa,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],163625
Balas Perdidas,Morat,Cuando Nadie Ve,11861
Súbelo,Anuel AA,Súbelo,239797
Súbelo,Anuel AA,Súbelo,29240
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),327271
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),274642
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),322573
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,227220
ULTRA SOLO,Polimá Westcoast,ULTRA SOLO,15613
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),101440
Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],El Alfa,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],212079
Sobre El Amor Y Sus Efectos Secundarios,Morat,Cómo Te Atreves,252990
Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],El Alfa,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],250169
Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],El Alfa,Coronao Now (Remix) [feat. Vin Diesel & Myke Towers],226329
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),203200
Donda,Kanye West,Praise God,215990
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),242965
Certified Lover Boy,Drake,Knife Talk (with 21 Savage ft. Project Pat),68914
null,null,null,116885
null,null,null,133344
"Vine, Vi y Me Vendí",Lendakaris Muertos,Cambio Climático,16874
null,null,null,89284
null,null,null,40981
null,null,null,37354
null,null,null,77120
null,null,null,47489
null,null,null,10496
null,null,null,18730
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),270552
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),221714
RITMO (Bad Boys For Life),Black Eyed Peas,RITMO (Bad Boys For Life),221714
